,owner,is_accepted,score,last_activity_date,creation_date,answer_id,question_id,content_license,comment,last_edit_date,community_owned_date
31,"{'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}",False,0,1659011365,1659010981,73152851,73143983,CC BY-SA 4.0,"[{'owner': {'account_id': 25886112, 'reputation': 1, 'user_id': 19620381, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucpELwenwd5t6YaykhnWSsWSULLRna3OvIJQOyUStg=k-s256', 'display_name': 'rufu', 'link': 'https://stackoverflow.com/users/19620381/rufu'}, 'edited': False, 'score': 0, 'creation_date': 1659031325, 'post_id': 73152851, 'comment_id': 129204939, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 25886112, 'reputation': 1, 'user_id': 19620381, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucpELwenwd5t6YaykhnWSsWSULLRna3OvIJQOyUStg=k-s256', 'display_name': 'rufu', 'link': 'https://stackoverflow.com/users/19620381/rufu'}, 'edited': False, 'score': 0, 'creation_date': 1659029429, 'post_id': 73152851, 'comment_id': 129204308, 'content_license': 'CC BY-SA 4.0'}]",1659011365.0,
32,"{'account_id': 3407423, 'reputation': 24824, 'user_id': 2858170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4263428b9b0e0aed365e264c7a2b044?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piglet', 'link': 'https://stackoverflow.com/users/2858170/piglet'}",False,0,1658987127,1658987127,73147799,73140925,CC BY-SA 4.0,[],,
33,"{'account_id': 25903850, 'reputation': 1, 'user_id': 19629230, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmnFjz-apT0UszzWoDZoGMWLLXBpLulGnMV2AwoW=k-s256', 'display_name': 'Ahmed Abdul Hassem Osman Sjari', 'link': 'https://stackoverflow.com/users/19629230/ahmed-abdul-hassem-osman-sjari'}",False,0,1658886786,1658886786,73131456,73130128,CC BY-SA 4.0,[],,
34,"{'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}",False,0,1658876911,1658876911,73130634,73128503,CC BY-SA 4.0,"[{'owner': {'account_id': 25901927, 'reputation': 1, 'user_id': 19627670, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf8f8bacfddbd7093a47ba099e013e5d?s=256&d=identicon&r=PG', 'display_name': 'funnyllama1', 'link': 'https://stackoverflow.com/users/19627670/funnyllama1'}, 'edited': False, 'score': 0, 'creation_date': 1658954098, 'post_id': 73130634, 'comment_id': 129183464, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'reply_to_user': {'account_id': 25901927, 'reputation': 1, 'user_id': 19627670, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf8f8bacfddbd7093a47ba099e013e5d?s=256&d=identicon&r=PG', 'display_name': 'funnyllama1', 'link': 'https://stackoverflow.com/users/19627670/funnyllama1'}, 'edited': False, 'score': 0, 'creation_date': 1658949730, 'post_id': 73130634, 'comment_id': 129182181, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 25901927, 'reputation': 1, 'user_id': 19627670, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf8f8bacfddbd7093a47ba099e013e5d?s=256&d=identicon&r=PG', 'display_name': 'funnyllama1', 'link': 'https://stackoverflow.com/users/19627670/funnyllama1'}, 'edited': False, 'score': 0, 'creation_date': 1658933992, 'post_id': 73130634, 'comment_id': 129176386, 'content_license': 'CC BY-SA 4.0'}]",,
35,"{'account_id': 17176341, 'reputation': 1, 'user_id': 12432452, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBL8OXHiSi2WIvXZ8m4tsy1PvtzKKm-QHOvn77UWw=k-s256', 'display_name': 'Dominexus', 'link': 'https://stackoverflow.com/users/12432452/dominexus'}",False,0,1658862328,1658862328,73128543,73128503,CC BY-SA 4.0,"[{'owner': {'account_id': 25901927, 'reputation': 1, 'user_id': 19627670, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf8f8bacfddbd7093a47ba099e013e5d?s=256&d=identicon&r=PG', 'display_name': 'funnyllama1', 'link': 'https://stackoverflow.com/users/19627670/funnyllama1'}, 'edited': False, 'score': 0, 'creation_date': 1658864224, 'post_id': 73128543, 'comment_id': 129156769, 'content_license': 'CC BY-SA 4.0'}]",,
36,"{'account_id': 22619511, 'reputation': 16, 'user_id': 18526915, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxsWAgAzlaLPEgnaHeq6tylVkluD-9kpyAuP_4P=k-s256', 'display_name': 'Egor', 'link': 'https://stackoverflow.com/users/18526915/egor'}",True,0,1658855358,1658855358,73127288,73124705,CC BY-SA 4.0,[],,
37,"{'account_id': 20284783, 'reputation': 19, 'user_id': 14877696, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vXxVm.png?s=256&g=1', 'display_name': 'Lubaba Ell', 'link': 'https://stackoverflow.com/users/14877696/lubaba-ell'}",False,0,1658824838,1658824838,73120232,73119125,CC BY-SA 4.0,"[{'owner': {'account_id': 1916259, 'reputation': 3789, 'user_id': 1728790, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/eENW3.jpg?s=256&g=1', 'display_name': 'demouser123', 'link': 'https://stackoverflow.com/users/1728790/demouser123'}, 'edited': False, 'score': 3, 'creation_date': 1658825513, 'post_id': 73120232, 'comment_id': 129141711, 'content_license': 'CC BY-SA 4.0'}]",,
38,"{'account_id': 7550200, 'reputation': 1762, 'user_id': 7504558, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ExaMw.png?s=256&g=1', 'display_name': 'Mike V.', 'link': 'https://stackoverflow.com/users/7504558/mike-v'}",False,0,1658816318,1658816318,73118495,73117672,CC BY-SA 4.0,"[{'owner': {'account_id': 25879828, 'reputation': 28, 'user_id': 19609110, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoYgNWQpZYj747UivbQtoEWdcsDKC47GAivP5x-mg=k-s256', 'display_name': 'Fabiano Madeira', 'link': 'https://stackoverflow.com/users/19609110/fabiano-madeira'}, 'edited': False, 'score': 0, 'creation_date': 1658856682, 'post_id': 73118495, 'comment_id': 129154407, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 7550200, 'reputation': 1762, 'user_id': 7504558, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ExaMw.png?s=256&g=1', 'display_name': 'Mike V.', 'link': 'https://stackoverflow.com/users/7504558/mike-v'}, 'reply_to_user': {'account_id': 25879828, 'reputation': 28, 'user_id': 19609110, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoYgNWQpZYj747UivbQtoEWdcsDKC47GAivP5x-mg=k-s256', 'display_name': 'Fabiano Madeira', 'link': 'https://stackoverflow.com/users/19609110/fabiano-madeira'}, 'edited': False, 'score': 0, 'creation_date': 1658851610, 'post_id': 73118495, 'comment_id': 129152515, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 25879828, 'reputation': 28, 'user_id': 19609110, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoYgNWQpZYj747UivbQtoEWdcsDKC47GAivP5x-mg=k-s256', 'display_name': 'Fabiano Madeira', 'link': 'https://stackoverflow.com/users/19609110/fabiano-madeira'}, 'edited': False, 'score': 0, 'creation_date': 1658841510, 'post_id': 73118495, 'comment_id': 129148053, 'content_license': 'CC BY-SA 4.0'}]",,
39,"{'account_id': 25879828, 'reputation': 28, 'user_id': 19609110, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoYgNWQpZYj747UivbQtoEWdcsDKC47GAivP5x-mg=k-s256', 'display_name': 'Fabiano Madeira', 'link': 'https://stackoverflow.com/users/19609110/fabiano-madeira'}",True,1,1658813918,1658813918,73118174,73116825,CC BY-SA 4.0,[],,
40,"{'account_id': 3407423, 'reputation': 24824, 'user_id': 2858170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4263428b9b0e0aed365e264c7a2b044?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piglet', 'link': 'https://stackoverflow.com/users/2858170/piglet'}",False,0,1658733726,1658733726,73105348,73103103,CC BY-SA 4.0,"[{'owner': {'account_id': 3407423, 'reputation': 24824, 'user_id': 2858170, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b4263428b9b0e0aed365e264c7a2b044?s=256&d=identicon&r=PG&f=1', 'display_name': 'Piglet', 'link': 'https://stackoverflow.com/users/2858170/piglet'}, 'reply_to_user': {'account_id': 25885990, 'reputation': 1, 'user_id': 19614080, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoe1DhYQayv_1XkjN8_ps5fTfFYCkzD2k4qrGBuXQ=k-s256', 'display_name': 'kash', 'link': 'https://stackoverflow.com/users/19614080/kash'}, 'edited': False, 'score': 0, 'creation_date': 1658817674, 'post_id': 73105348, 'comment_id': 129138842, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 25885990, 'reputation': 1, 'user_id': 19614080, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucoe1DhYQayv_1XkjN8_ps5fTfFYCkzD2k4qrGBuXQ=k-s256', 'display_name': 'kash', 'link': 'https://stackoverflow.com/users/19614080/kash'}, 'edited': False, 'score': 0, 'creation_date': 1658779140, 'post_id': 73105348, 'comment_id': 129132073, 'content_license': 'CC BY-SA 4.0'}]",,
41,"{'account_id': 25155477, 'reputation': 75, 'user_id': 19000358, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b684b295f9f930dc61f4afc179befe4?s=256&d=identicon&r=PG', 'display_name': 'Ivan', 'link': 'https://stackoverflow.com/users/19000358/ivan'}",False,0,1658736767,1658736767,73105952,73100413,CC BY-SA 4.0,[],,
42,"{'account_id': 17686754, 'reputation': 346, 'user_id': 12839543, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b40b5913fd6b3dd0452414a537c4f1d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vector3', 'link': 'https://stackoverflow.com/users/12839543/vector3'}",True,0,1658685798,1658685798,73100862,73100413,CC BY-SA 4.0,[],,
43,"{'account_id': 17339570, 'reputation': 16, 'user_id': 12560607, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mD19Q52r8RehEZGsom08Sw_7P-BBk8R6VkUPFjKtw=k-s256', 'display_name': 'DevAX1T', 'link': 'https://stackoverflow.com/users/12560607/devax1t'}",True,0,1658827819,1658582006,73091048,73090984,CC BY-SA 4.0,[],1658827819.0,
44,"{'account_id': 25877346, 'reputation': 26, 'user_id': 19607080, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d29b25c452d521228ead34075575ba82?s=256&d=identicon&r=PG', 'display_name': 'MobiDev', 'link': 'https://stackoverflow.com/users/19607080/mobidev'}",False,0,1658581706,1658581706,73091015,73090984,CC BY-SA 4.0,"[{'owner': {'account_id': -1, 'reputation': 1, 'user_id': -1, 'user_type': 'moderator', 'profile_image': 'https://www.gravatar.com/avatar/a007be5a61f6aa8f3e85ae2fc18dd66e?s=256&d=identicon&r=PG', 'display_name': 'Community', 'link': 'https://stackoverflow.com/users/-1/community'}, 'edited': False, 'score': 0, 'creation_date': 1658774712, 'post_id': 73091015, 'comment_id': 129130666, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 25816649, 'reputation': 19, 'user_id': 19556500, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68b2fd629b65b420f6af1c99170d5c1a?s=256&d=identicon&r=PG&f=1', 'display_name': 'takezo', 'link': 'https://stackoverflow.com/users/19556500/takezo'}, 'edited': False, 'score': 0, 'creation_date': 1658582307, 'post_id': 73091015, 'comment_id': 129089927, 'content_license': 'CC BY-SA 4.0'}]",,
45,"{'account_id': 25877346, 'reputation': 26, 'user_id': 19607080, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d29b25c452d521228ead34075575ba82?s=256&d=identicon&r=PG', 'display_name': 'MobiDev', 'link': 'https://stackoverflow.com/users/19607080/mobidev'}",True,1,1658581283,1658581283,73090976,73084901,CC BY-SA 4.0,"[{'owner': {'account_id': 25816649, 'reputation': 19, 'user_id': 19556500, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68b2fd629b65b420f6af1c99170d5c1a?s=256&d=identicon&r=PG&f=1', 'display_name': 'takezo', 'link': 'https://stackoverflow.com/users/19556500/takezo'}, 'edited': False, 'score': 1, 'creation_date': 1658581739, 'post_id': 73090976, 'comment_id': 129089812, 'content_license': 'CC BY-SA 4.0'}]",,
46,"{'account_id': 20721862, 'reputation': 11, 'user_id': 15216079, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/55i4n.png?s=256&g=1', 'display_name': 'drantini', 'link': 'https://stackoverflow.com/users/15216079/drantini'}",False,1,1658504740,1658504740,73082938,73082805,CC BY-SA 4.0,"[{'owner': {'account_id': 25420890, 'reputation': 88, 'user_id': 19226936, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec12bc4477101dbf2c9ee0bf4df31708?s=256&d=identicon&r=PG', 'display_name': 'Random', 'link': 'https://stackoverflow.com/users/19226936/random'}, 'reply_to_user': {'account_id': 25871806, 'reputation': 1, 'user_id': 19602554, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmlX9Fuq_uNHBGlxiWVqTxUIuC1KwCU1ioO40YeZ=k-s256', 'display_name': 'CodeStuff', 'link': 'https://stackoverflow.com/users/19602554/codestuff'}, 'edited': False, 'score': 0, 'creation_date': 1658573025, 'post_id': 73082938, 'comment_id': 129088275, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 25420890, 'reputation': 88, 'user_id': 19226936, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ec12bc4477101dbf2c9ee0bf4df31708?s=256&d=identicon&r=PG', 'display_name': 'Random', 'link': 'https://stackoverflow.com/users/19226936/random'}, 'reply_to_user': {'account_id': 2073637, 'reputation': 22633, 'user_id': 1847592, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/OvYt2.png?s=256&g=1', 'display_name': 'Egor Skriptunoff', 'link': 'https://stackoverflow.com/users/1847592/egor-skriptunoff'}, 'edited': False, 'score': 1, 'creation_date': 1658572987, 'post_id': 73082938, 'comment_id': 129088269, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 2073637, 'reputation': 22633, 'user_id': 1847592, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/OvYt2.png?s=256&g=1', 'display_name': 'Egor Skriptunoff', 'link': 'https://stackoverflow.com/users/1847592/egor-skriptunoff'}, 'edited': False, 'score': 0, 'creation_date': 1658513310, 'post_id': 73082938, 'comment_id': 129078622, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 25871806, 'reputation': 1, 'user_id': 19602554, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmlX9Fuq_uNHBGlxiWVqTxUIuC1KwCU1ioO40YeZ=k-s256', 'display_name': 'CodeStuff', 'link': 'https://stackoverflow.com/users/19602554/codestuff'}, 'edited': False, 'score': 0, 'creation_date': 1658505455, 'post_id': 73082938, 'comment_id': 129076044, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 20721862, 'reputation': 11, 'user_id': 15216079, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/55i4n.png?s=256&g=1', 'display_name': 'drantini', 'link': 'https://stackoverflow.com/users/15216079/drantini'}, 'reply_to_user': {'account_id': 25871806, 'reputation': 1, 'user_id': 19602554, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmlX9Fuq_uNHBGlxiWVqTxUIuC1KwCU1ioO40YeZ=k-s256', 'display_name': 'CodeStuff', 'link': 'https://stackoverflow.com/users/19602554/codestuff'}, 'edited': False, 'score': 0, 'creation_date': 1658505267, 'post_id': 73082938, 'comment_id': 129075979, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 25871806, 'reputation': 1, 'user_id': 19602554, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmlX9Fuq_uNHBGlxiWVqTxUIuC1KwCU1ioO40YeZ=k-s256', 'display_name': 'CodeStuff', 'link': 'https://stackoverflow.com/users/19602554/codestuff'}, 'edited': False, 'score': 0, 'creation_date': 1658504970, 'post_id': 73082938, 'comment_id': 129075886, 'content_license': 'CC BY-SA 4.0'}]",,
47,"{'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}",False,3,1658440431,1658440431,73073038,73072007,CC BY-SA 4.0,"[{'owner': {'account_id': 24603068, 'reputation': 5, 'user_id': 18505671, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhTh5aApuiNWZmDFOkbq_fxzFwceao6ZLLO-JH5=k-s256', 'display_name': 'EndeX', 'link': 'https://stackoverflow.com/users/18505671/endex'}, 'edited': False, 'score': 0, 'creation_date': 1658917687, 'post_id': 73073038, 'comment_id': 129169318, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}, 'reply_to_user': {'account_id': 24603068, 'reputation': 5, 'user_id': 18505671, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhTh5aApuiNWZmDFOkbq_fxzFwceao6ZLLO-JH5=k-s256', 'display_name': 'EndeX', 'link': 'https://stackoverflow.com/users/18505671/endex'}, 'edited': False, 'score': 0, 'creation_date': 1658494072, 'post_id': 73073038, 'comment_id': 129071579, 'content_license': 'CC BY-SA 4.0'}, {'owner': {'account_id': 24603068, 'reputation': 5, 'user_id': 18505671, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhTh5aApuiNWZmDFOkbq_fxzFwceao6ZLLO-JH5=k-s256', 'display_name': 'EndeX', 'link': 'https://stackoverflow.com/users/18505671/endex'}, 'edited': False, 'score': 0, 'creation_date': 1658493070, 'post_id': 73073038, 'comment_id': 129071259, 'content_license': 'CC BY-SA 4.0'}]",,
48,"{'account_id': 25160083, 'reputation': 148, 'user_id': 19004390, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ex8fo.png?s=256&g=1', 'display_name': 'kingerman88', 'link': 'https://stackoverflow.com/users/19004390/kingerman88'}",True,0,1658418482,1658418482,73069198,73068142,CC BY-SA 4.0,"[{'owner': {'account_id': 25816649, 'reputation': 19, 'user_id': 19556500, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68b2fd629b65b420f6af1c99170d5c1a?s=256&d=identicon&r=PG&f=1', 'display_name': 'takezo', 'link': 'https://stackoverflow.com/users/19556500/takezo'}, 'edited': False, 'score': 0, 'creation_date': 1658423077, 'post_id': 73069198, 'comment_id': 129053675, 'content_license': 'CC BY-SA 4.0'}]",,
49,"{'account_id': 3410118, 'reputation': 4639, 'user_id': 2860267, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/bh9em.jpg?s=256&g=1', 'display_name': 'Kylaaa', 'link': 'https://stackoverflow.com/users/2860267/kylaaa'}",False,0,1658426342,1658426342,73070788,73067606,CC BY-SA 4.0,[],,
50,"{'account_id': 25160083, 'reputation': 148, 'user_id': 19004390, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ex8fo.png?s=256&g=1', 'display_name': 'kingerman88', 'link': 'https://stackoverflow.com/users/19004390/kingerman88'}",False,0,1658466715,1658466715,73075375,73065545,CC BY-SA 4.0,"[{'owner': {'account_id': 20351787, 'reputation': 1, 'user_id': 14928315, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GghUToWKZWwrBCNY3l7fEFy3MRQS9v-_cpw69sEeg=k-s256', 'display_name': 'RonnebladA', 'link': 'https://stackoverflow.com/users/14928315/ronneblada'}, 'edited': False, 'score': 0, 'creation_date': 1658529949, 'post_id': 73075375, 'comment_id': 129082625, 'content_license': 'CC BY-SA 4.0'}]",,
